               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  41,            0.071444,             0.08933,            0.049103,             0.83205,            0.033292,            0.031465,              0.0132,            0.073904,            0.071446,            0.047934,            0.008416,            0.008416,            0.008416
                  42,            0.070913,            0.087427,            0.047953,             0.83725,            0.042504,            0.035222,            0.013941,            0.072142,            0.074363,            0.047457,           0.0083764,           0.0083764,           0.0083764
                  43,            0.071182,              0.0908,             0.04734,             0.89151,            0.029543,            0.032981,            0.014855,            0.073212,            0.071337,             0.04771,           0.0083368,           0.0083368,           0.0083368
                  44,            0.071041,             0.08661,            0.046862,             0.92442,            0.040763,            0.042115,            0.018182,            0.072323,            0.070936,            0.046232,           0.0082972,           0.0082972,           0.0082972
                  45,            0.070075,            0.090171,            0.046939,             0.88665,            0.037564,            0.041481,            0.016639,            0.071902,            0.071219,            0.046391,           0.0082576,           0.0082576,           0.0082576
                  46,            0.070184,            0.087386,            0.045719,             0.88475,            0.045939,            0.044447,            0.019485,            0.071547,            0.070993,            0.046975,            0.008218,            0.008218,            0.008218
                  47,            0.069513,            0.087937,            0.045606,             0.87319,             0.04004,            0.039797,            0.017655,            0.075852,            0.070066,            0.048267,           0.0081784,           0.0081784,           0.0081784
                  48,            0.069326,            0.088086,            0.044887,             0.89985,            0.038457,            0.042453,            0.018034,            0.072369,            0.071206,            0.046082,           0.0081388,           0.0081388,           0.0081388
                  49,            0.069161,            0.086682,            0.045241,             0.86492,            0.040779,             0.04087,            0.018132,            0.070994,             0.07203,            0.045808,           0.0080992,           0.0080992,           0.0080992
                  50,            0.069397,            0.085263,            0.045595,             0.87751,            0.043212,            0.046297,            0.020879,            0.070869,            0.071357,            0.045182,           0.0080596,           0.0080596,           0.0080596
                  51,            0.068584,            0.084305,            0.044247,             0.90178,            0.038038,             0.04431,             0.01685,            0.072359,             0.07217,             0.04549,             0.00802,             0.00802,             0.00802
                  52,            0.068193,            0.085173,            0.043967,             0.91043,            0.041956,            0.049049,            0.022386,            0.071018,            0.070744,             0.04523,           0.0079804,           0.0079804,           0.0079804
                  53,            0.067389,            0.085419,            0.043901,             0.89489,            0.044463,            0.041314,            0.018491,            0.070978,            0.071075,            0.045224,           0.0079408,           0.0079408,           0.0079408
                  54,            0.068001,            0.083108,             0.04356,             0.89576,            0.047846,            0.047301,            0.021848,            0.070924,            0.071217,            0.045155,           0.0079012,           0.0079012,           0.0079012
                  55,            0.066905,            0.083731,               0.044,             0.88397,            0.042141,             0.04708,            0.019963,            0.069998,            0.071878,            0.043653,           0.0078616,           0.0078616,           0.0078616
                  56,            0.066723,            0.083674,            0.044234,             0.89312,            0.044049,             0.04809,             0.02125,            0.070044,            0.071987,            0.043709,            0.007822,            0.007822,            0.007822
                  57,            0.067265,            0.084657,            0.043149,             0.88961,            0.045329,            0.044285,             0.02096,            0.071299,             0.07128,            0.046548,           0.0077824,           0.0077824,           0.0077824
                  58,            0.066627,            0.086951,            0.042979,             0.87704,            0.050703,            0.052674,            0.021231,            0.070524,            0.072128,            0.044265,           0.0077428,           0.0077428,           0.0077428
                  59,            0.066107,            0.082799,            0.042847,             0.87488,            0.048094,            0.053987,            0.023903,            0.071238,            0.071213,            0.043883,           0.0077032,           0.0077032,           0.0077032
                  60,            0.067215,             0.08638,            0.042533,             0.88453,            0.055078,            0.053499,            0.023767,            0.070315,            0.070794,            0.043625,           0.0076636,           0.0076636,           0.0076636
                  61,            0.065965,            0.086744,            0.041737,             0.89124,            0.050771,            0.056406,            0.024901,            0.069571,             0.07166,             0.04352,            0.007624,            0.007624,            0.007624
                  62,            0.065592,            0.084048,            0.041816,             0.85678,            0.046158,            0.051922,            0.023015,            0.069334,            0.071605,            0.043676,           0.0075844,           0.0075844,           0.0075844
                  63,            0.066044,            0.083618,            0.041274,             0.90554,            0.044389,            0.051368,            0.024327,            0.069502,            0.070733,            0.042702,           0.0075448,           0.0075448,           0.0075448
                  64,            0.065411,            0.082771,            0.041937,             0.92266,            0.038349,            0.050287,            0.021936,            0.070458,            0.070864,            0.043294,           0.0075052,           0.0075052,           0.0075052
                  65,            0.065432,            0.082324,            0.040174,             0.88165,            0.047676,            0.056491,            0.023356,             0.06973,             0.07164,            0.043162,           0.0074656,           0.0074656,           0.0074656
                  66,            0.065545,            0.082833,            0.040041,             0.88247,            0.054464,            0.053293,            0.023979,            0.070184,            0.071662,            0.042222,            0.007426,            0.007426,            0.007426
                  67,            0.065421,            0.081193,            0.040278,             0.90297,            0.049341,            0.057278,            0.026508,            0.069285,            0.071775,            0.043042,           0.0073864,           0.0073864,           0.0073864
                  68,            0.065156,            0.083388,            0.039731,             0.82233,            0.052665,            0.053794,            0.023974,            0.068733,             0.07147,            0.042616,           0.0073468,           0.0073468,           0.0073468
                  69,            0.064495,            0.083399,            0.040212,             0.90378,            0.042493,              0.0483,            0.021446,            0.068163,            0.072359,            0.042182,           0.0073072,           0.0073072,           0.0073072
                  70,            0.064495,            0.084552,             0.03908,             0.88129,            0.057431,            0.065231,            0.030583,            0.068492,            0.071817,            0.042039,           0.0072676,           0.0072676,           0.0072676
                  71,            0.064597,            0.081861,            0.038932,             0.86236,            0.057737,            0.063957,            0.027806,            0.068996,            0.071115,            0.042206,            0.007228,            0.007228,            0.007228
                  72,            0.064954,            0.082494,            0.039356,             0.84666,            0.058661,            0.059603,            0.026757,            0.068493,            0.071346,            0.042696,           0.0071884,           0.0071884,           0.0071884
                  73,            0.063474,             0.08119,             0.03917,             0.90195,            0.044876,            0.056681,            0.027044,            0.069329,            0.071766,            0.042121,           0.0071488,           0.0071488,           0.0071488
                  74,             0.06389,            0.079516,            0.038225,              0.9165,            0.048385,            0.063871,            0.029093,            0.069125,            0.071967,              0.0419,           0.0071092,           0.0071092,           0.0071092
                  75,            0.064317,            0.081907,            0.037871,             0.81972,            0.066086,            0.067504,             0.02921,            0.068972,            0.072403,            0.042426,           0.0070696,           0.0070696,           0.0070696
                  76,            0.063141,            0.082421,            0.037911,             0.86236,            0.048972,            0.059817,            0.028804,             0.06834,            0.072215,            0.041587,             0.00703,             0.00703,             0.00703
                  77,             0.06294,            0.079618,            0.037495,             0.84863,            0.053081,            0.060863,            0.027407,            0.069091,            0.071736,            0.041952,           0.0069904,           0.0069904,           0.0069904
                  78,            0.062602,            0.080126,            0.037222,             0.90906,            0.050249,            0.067582,            0.029573,            0.067999,              0.0722,            0.041275,           0.0069508,           0.0069508,           0.0069508
                  79,            0.062183,            0.079949,            0.036626,             0.85669,            0.055101,            0.064142,            0.028821,             0.06894,            0.071335,            0.041299,           0.0069112,           0.0069112,           0.0069112
                  80,            0.063585,            0.079423,            0.037209,             0.80464,            0.060921,            0.074404,            0.032603,             0.06807,            0.071154,            0.041534,           0.0068716,           0.0068716,           0.0068716
                  81,            0.062507,            0.082047,            0.036887,             0.84503,             0.05953,            0.065168,            0.029734,            0.068481,            0.072335,              0.0415,            0.006832,            0.006832,            0.006832
                  82,            0.062601,             0.08109,            0.036675,             0.80117,            0.079617,            0.080915,            0.036191,             0.06853,            0.071065,            0.040927,           0.0067924,           0.0067924,           0.0067924
                  83,            0.062088,            0.080211,            0.037024,             0.85419,            0.063456,            0.071437,            0.030537,            0.068302,            0.072479,            0.041397,           0.0067528,           0.0067528,           0.0067528
                  84,            0.062242,            0.080633,            0.036488,             0.85485,            0.052534,            0.061274,            0.027075,            0.067373,            0.071939,            0.041744,           0.0067132,           0.0067132,           0.0067132
                  85,            0.061434,            0.079432,            0.035112,             0.73265,            0.069355,            0.070206,            0.031138,             0.06754,            0.072021,            0.041066,           0.0066736,           0.0066736,           0.0066736
                  86,            0.062025,            0.080713,            0.035996,              0.8118,            0.071811,            0.076309,            0.033692,            0.068216,            0.071426,            0.041182,            0.006634,            0.006634,            0.006634
                  87,            0.060911,            0.076566,            0.034775,             0.75293,            0.078964,            0.075683,            0.035321,            0.068222,            0.072704,            0.041377,           0.0065944,           0.0065944,           0.0065944
                  88,             0.06154,            0.078005,            0.035453,              0.7997,            0.073714,            0.078619,            0.034585,            0.067745,            0.072902,            0.040639,           0.0065548,           0.0065548,           0.0065548
                  89,            0.060995,            0.078881,            0.034229,             0.71337,             0.07466,            0.073799,            0.033823,            0.068007,            0.071821,            0.041518,           0.0065152,           0.0065152,           0.0065152
                  90,            0.061262,            0.078435,             0.03489,             0.81021,            0.061595,            0.067773,            0.034385,             0.06745,             0.07259,            0.041337,           0.0064756,           0.0064756,           0.0064756
                  91,            0.060808,            0.077413,              0.0342,              0.7978,            0.061745,            0.069865,            0.032649,            0.067861,            0.071411,            0.040326,            0.006436,            0.006436,            0.006436
                  92,            0.060861,            0.081778,            0.034417,             0.82728,            0.065009,            0.077306,            0.036124,            0.068541,             0.07196,            0.041189,           0.0063964,           0.0063964,           0.0063964
                  93,            0.059736,            0.075959,            0.034825,              0.7861,            0.080952,            0.080605,            0.038969,            0.068059,            0.073046,            0.040585,           0.0063568,           0.0063568,           0.0063568
                  94,            0.059785,            0.076312,            0.034146,             0.73515,            0.081324,            0.086843,            0.040884,            0.067963,            0.072102,            0.039709,           0.0063172,           0.0063172,           0.0063172
                  95,            0.059829,            0.079284,              0.0334,             0.66468,            0.092467,            0.080774,            0.037321,            0.068295,             0.07215,            0.041165,           0.0062776,           0.0062776,           0.0062776
                  96,            0.059877,            0.076889,            0.033168,             0.77881,            0.060871,            0.064247,            0.032519,            0.068141,            0.072268,            0.040399,            0.006238,            0.006238,            0.006238
                  97,             0.05974,            0.076761,            0.033686,             0.81171,            0.072075,            0.082542,            0.038839,            0.067922,            0.072048,            0.040245,           0.0061984,           0.0061984,           0.0061984
                  98,            0.059242,            0.077936,            0.032917,             0.69406,            0.079952,            0.077503,            0.036553,            0.068402,            0.073639,            0.041446,           0.0061588,           0.0061588,           0.0061588
                  99,            0.060036,            0.078931,             0.03254,             0.83258,            0.069591,            0.099744,            0.042823,            0.067829,             0.07181,            0.039851,           0.0061192,           0.0061192,           0.0061192
                 100,            0.058845,            0.074334,            0.032518,             0.83602,            0.066435,            0.073344,             0.03554,            0.068809,            0.072353,            0.040266,           0.0060796,           0.0060796,           0.0060796
                 101,            0.059154,            0.074903,            0.032552,             0.76228,            0.065348,             0.07491,             0.03391,            0.068469,            0.072525,            0.040215,             0.00604,             0.00604,             0.00604
                 102,            0.058601,            0.078696,            0.031395,             0.72792,            0.085368,            0.087103,            0.042265,            0.067627,            0.072277,            0.039498,           0.0060004,           0.0060004,           0.0060004
                 103,            0.058634,            0.076488,            0.032114,             0.76444,            0.072187,            0.072489,             0.03232,            0.068103,            0.072874,            0.040409,           0.0059608,           0.0059608,           0.0059608
                 104,             0.05827,            0.075567,            0.031284,              0.8182,            0.066207,            0.076113,            0.037675,            0.068212,            0.071836,            0.040514,           0.0059212,           0.0059212,           0.0059212
                 105,            0.058734,            0.075225,            0.031815,             0.77601,            0.071847,            0.075543,            0.035515,            0.068838,            0.073517,            0.040297,           0.0058816,           0.0058816,           0.0058816
                 106,            0.058531,            0.073023,            0.030922,             0.82989,            0.066633,            0.089754,            0.039711,            0.068308,            0.072985,            0.040117,            0.005842,            0.005842,            0.005842
                 107,            0.058669,            0.074447,            0.030594,             0.71289,            0.087322,            0.079995,            0.037233,             0.06761,            0.072612,            0.039274,           0.0058024,           0.0058024,           0.0058024
                 108,             0.05766,            0.075455,            0.031025,              0.6892,            0.086877,            0.092145,            0.044027,            0.068423,            0.073229,            0.039612,           0.0057628,           0.0057628,           0.0057628
                 109,            0.057917,            0.074616,              0.0303,             0.71462,            0.082506,            0.072497,            0.034597,            0.067548,            0.072355,            0.039958,           0.0057232,           0.0057232,           0.0057232
                 110,            0.057568,              0.0762,             0.03077,             0.78908,            0.080654,               0.082,            0.040138,            0.067396,            0.072305,            0.039479,           0.0056836,           0.0056836,           0.0056836
                 111,            0.057149,            0.073841,            0.029989,             0.75939,            0.076859,            0.077711,            0.038815,            0.068253,             0.07346,            0.039677,            0.005644,            0.005644,            0.005644
                 112,            0.057042,            0.074798,            0.029914,             0.80749,            0.070296,            0.079513,            0.038305,            0.067655,            0.073301,            0.039282,           0.0056044,           0.0056044,           0.0056044
                 113,            0.057353,            0.075296,            0.030066,              0.8137,            0.075529,            0.085477,            0.039956,            0.067676,            0.073541,            0.040235,           0.0055648,           0.0055648,           0.0055648
                 114,            0.057142,            0.071717,            0.029998,             0.72104,            0.075881,            0.079127,            0.038368,            0.067691,             0.07283,            0.040038,           0.0055252,           0.0055252,           0.0055252
                 115,            0.056672,            0.069873,            0.029368,             0.73761,            0.084858,             0.10176,            0.048642,            0.067539,            0.073663,            0.039657,           0.0054856,           0.0054856,           0.0054856
                 116,            0.056937,            0.072708,            0.029412,             0.58256,             0.10162,            0.088542,            0.040202,            0.067346,            0.073227,            0.039472,            0.005446,            0.005446,            0.005446
                 117,            0.056794,            0.073641,            0.029075,             0.66347,            0.090426,            0.080741,            0.039073,             0.06749,            0.073005,            0.039472,           0.0054064,           0.0054064,           0.0054064
                 118,            0.056154,            0.072382,            0.028551,             0.68956,            0.089172,            0.094532,            0.041902,            0.067582,            0.072348,            0.039332,           0.0053668,           0.0053668,           0.0053668
                 119,            0.056382,            0.074337,            0.028364,             0.60556,             0.10033,            0.081528,            0.039722,            0.067896,            0.073177,            0.038998,           0.0053272,           0.0053272,           0.0053272
                 120,            0.055906,            0.074853,             0.02781,             0.68001,            0.082657,            0.084753,            0.039531,            0.068049,            0.073885,            0.039706,           0.0052876,           0.0052876,           0.0052876
                 121,            0.056202,            0.069766,            0.028275,             0.64732,            0.090244,            0.086936,            0.041963,            0.068103,            0.074367,            0.040359,            0.005248,            0.005248,            0.005248
                 122,            0.055573,            0.072556,            0.027774,             0.64837,            0.096912,            0.091286,            0.040858,            0.067757,            0.073929,            0.039799,           0.0052084,           0.0052084,           0.0052084
                 123,             0.05565,            0.071443,            0.027759,             0.70798,            0.080315,            0.088535,            0.040419,            0.067915,            0.073661,            0.039504,           0.0051688,           0.0051688,           0.0051688
                 124,            0.055547,            0.070413,            0.027717,             0.87701,            0.068661,            0.088944,            0.042277,            0.067809,            0.074238,            0.040398,           0.0051292,           0.0051292,           0.0051292
                 125,            0.055247,            0.071123,            0.027519,             0.77531,            0.081061,             0.09164,             0.04429,            0.067973,            0.073558,            0.039541,           0.0050896,           0.0050896,           0.0050896
                 126,            0.055281,            0.070699,            0.027491,             0.61717,            0.089999,            0.095675,            0.042401,            0.067631,            0.074855,            0.040246,             0.00505,             0.00505,             0.00505
                 127,            0.055444,            0.071198,            0.027691,             0.76084,            0.083005,            0.093305,             0.04685,            0.067787,            0.074077,            0.039054,           0.0050104,           0.0050104,           0.0050104
                 128,             0.05529,            0.068483,            0.026888,             0.78363,             0.07848,            0.098217,            0.048603,            0.067355,            0.074108,            0.039528,           0.0049708,           0.0049708,           0.0049708
                 129,             0.05439,            0.070951,            0.026776,             0.78652,            0.079039,            0.094665,            0.048299,            0.067673,             0.07455,            0.039034,           0.0049312,           0.0049312,           0.0049312
                 130,            0.054595,             0.06836,            0.027174,             0.56341,            0.096855,             0.10309,            0.049603,            0.068019,            0.075163,            0.039698,           0.0048916,           0.0048916,           0.0048916
                 131,            0.054312,            0.068805,            0.027536,             0.63644,            0.095135,            0.088571,            0.041579,            0.068337,            0.074823,            0.039427,            0.004852,            0.004852,            0.004852
                 132,            0.054659,            0.071481,            0.026791,             0.75643,            0.070191,            0.085086,            0.042297,            0.068056,            0.074227,            0.039807,           0.0048124,           0.0048124,           0.0048124
                 133,            0.054195,            0.069192,             0.02679,             0.83188,            0.075472,             0.10075,             0.04722,            0.067983,            0.075174,            0.039512,           0.0047728,           0.0047728,           0.0047728
                 134,            0.054032,            0.068164,            0.025607,             0.57381,            0.098165,             0.10573,            0.051699,            0.067811,            0.075265,            0.039277,           0.0047332,           0.0047332,           0.0047332
                 135,            0.053997,            0.067528,            0.025085,             0.74287,            0.088325,             0.10343,            0.049049,            0.067534,            0.075163,            0.039507,           0.0046936,           0.0046936,           0.0046936
                 136,             0.05357,            0.071014,            0.025932,             0.59483,            0.082237,            0.095858,            0.050255,            0.067846,             0.07498,            0.039543,            0.004654,            0.004654,            0.004654
                 137,            0.053395,            0.070024,            0.025885,             0.81247,            0.080812,             0.10563,            0.051296,            0.067695,             0.07438,            0.039547,           0.0046144,           0.0046144,           0.0046144
                 138,            0.053471,            0.069336,            0.025859,             0.58152,             0.10095,            0.098108,             0.04629,            0.068235,            0.075152,            0.039348,           0.0045748,           0.0045748,           0.0045748
                 139,             0.05322,            0.067811,            0.025341,             0.81686,            0.080321,            0.097894,            0.047605,            0.068898,            0.076008,            0.039398,           0.0045352,           0.0045352,           0.0045352
                 140,            0.052825,             0.06778,             0.02562,             0.71555,            0.087375,             0.11232,            0.059384,            0.068199,            0.075228,            0.039509,           0.0044956,           0.0044956,           0.0044956
                 141,            0.052819,            0.066513,             0.02483,             0.58021,             0.10014,             0.10011,              0.0466,            0.068787,            0.074864,            0.039799,            0.004456,            0.004456,            0.004456
                 142,            0.053134,            0.067862,            0.024977,              0.7465,            0.089382,             0.10038,            0.049814,            0.068701,            0.075071,            0.039942,           0.0044164,           0.0044164,           0.0044164
                 143,            0.053231,            0.067817,            0.025447,             0.67798,            0.091762,             0.10256,            0.048203,            0.067984,             0.07559,            0.039055,           0.0043768,           0.0043768,           0.0043768
                 144,            0.052519,             0.06686,            0.024841,             0.56551,             0.10915,            0.096943,            0.045071,            0.068253,            0.075252,            0.039648,           0.0043372,           0.0043372,           0.0043372
                 145,            0.052766,            0.068119,            0.025373,             0.59737,             0.10695,             0.11902,            0.056116,            0.068242,            0.076035,            0.039077,           0.0042976,           0.0042976,           0.0042976
                 146,            0.052942,            0.066234,            0.024287,             0.75924,            0.086346,            0.096964,            0.042681,            0.068464,            0.075529,            0.039205,            0.004258,            0.004258,            0.004258
                 147,            0.052665,            0.065574,             0.02442,             0.70857,            0.095986,            0.096183,            0.044115,            0.068294,            0.075895,            0.038807,           0.0042184,           0.0042184,           0.0042184
                 148,            0.052176,            0.067945,            0.024473,             0.64569,             0.10057,            0.089105,            0.043553,            0.069018,            0.075442,            0.040082,           0.0041788,           0.0041788,           0.0041788
                 149,            0.052326,            0.067747,            0.023348,              0.7433,            0.081273,            0.091036,            0.041843,            0.068043,            0.075335,            0.039876,           0.0041392,           0.0041392,           0.0041392
                 150,            0.052225,            0.065256,            0.024924,             0.67569,            0.095303,            0.099058,            0.047092,            0.068085,             0.07528,            0.039047,           0.0040996,           0.0040996,           0.0040996
                 151,            0.051965,            0.065194,            0.023659,             0.77347,            0.081547,             0.10086,             0.04738,             0.06795,            0.076229,            0.039261,             0.00406,             0.00406,             0.00406
                 152,             0.05192,            0.065756,            0.023126,             0.78893,            0.078615,             0.10624,            0.045791,            0.068038,            0.076577,            0.039066,           0.0040204,           0.0040204,           0.0040204
                 153,            0.051512,            0.064231,            0.023456,             0.62243,             0.10118,             0.10166,            0.046596,            0.068542,            0.076117,             0.03943,           0.0039808,           0.0039808,           0.0039808
                 154,            0.051327,             0.06568,            0.024107,             0.63085,             0.10266,             0.10312,            0.051064,            0.068271,             0.07654,            0.039734,           0.0039412,           0.0039412,           0.0039412
                 155,            0.051038,             0.06684,            0.023101,             0.54145,            0.097204,            0.096102,            0.046021,            0.069287,            0.078077,            0.039744,           0.0039016,           0.0039016,           0.0039016
                 156,             0.05155,              0.0642,            0.023397,             0.66956,            0.097097,             0.10394,            0.046835,            0.068698,            0.076429,            0.039593,            0.003862,            0.003862,            0.003862
                 157,            0.051412,             0.06503,            0.023869,             0.61836,             0.10897,             0.10258,             0.05129,            0.068496,            0.076037,            0.039857,           0.0038224,           0.0038224,           0.0038224
                 158,            0.050979,            0.065359,            0.023146,             0.72358,             0.10012,             0.10477,            0.050418,            0.068936,             0.07685,            0.039408,           0.0037828,           0.0037828,           0.0037828
                 159,            0.050623,             0.06361,            0.022844,              0.5506,             0.11081,             0.10203,             0.04919,            0.069053,            0.076835,            0.039828,           0.0037432,           0.0037432,           0.0037432
                 160,            0.050726,            0.064212,            0.022852,             0.67445,             0.10034,            0.092746,            0.044145,            0.069108,            0.077855,            0.040151,           0.0037036,           0.0037036,           0.0037036
                 161,            0.051025,            0.065415,            0.022776,             0.74416,            0.088158,              0.1018,             0.04928,             0.06902,            0.077665,            0.040029,            0.003664,            0.003664,            0.003664
