               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  35,            0.051809,            0.069204,            0.019291,             0.55786,             0.14006,             0.12959,            0.058732,            0.065121,            0.070064,            0.042611,             0.00813,             0.00813,             0.00813
                  36,            0.051957,            0.069424,            0.019031,               0.795,             0.11076,             0.14462,            0.065543,            0.065377,            0.070667,            0.040549,            0.008075,            0.008075,            0.008075
                  37,             0.05116,            0.068568,            0.018521,             0.71863,             0.11941,             0.12901,            0.065496,            0.066602,            0.070867,            0.041069,             0.00802,             0.00802,             0.00802
                  38,            0.051524,            0.068228,              0.0182,               0.748,               0.115,             0.12554,            0.065847,            0.065962,            0.072978,            0.042075,            0.007965,            0.007965,            0.007965
                  39,            0.051749,            0.070851,            0.018613,             0.63565,             0.12659,              0.1371,            0.071734,             0.06527,            0.071494,            0.039664,             0.00791,             0.00791,             0.00791
                  40,            0.050991,            0.066688,            0.018181,             0.81587,             0.11284,             0.13646,            0.067182,            0.065642,            0.072098,            0.041816,            0.007855,            0.007855,            0.007855
                  41,            0.051175,            0.068968,            0.018195,             0.74476,             0.11417,             0.13827,            0.067768,            0.066447,            0.072018,            0.041089,              0.0078,              0.0078,              0.0078
                  42,            0.051505,            0.068151,            0.018126,             0.59203,             0.12301,             0.13211,            0.064071,            0.066225,             0.07151,            0.040891,            0.007745,            0.007745,            0.007745
                  43,            0.050131,            0.067369,            0.017934,             0.64033,             0.12896,             0.13179,            0.069655,             0.06626,             0.07202,            0.042399,             0.00769,             0.00769,             0.00769
                  44,            0.050141,            0.067148,            0.017889,             0.65359,             0.12464,             0.13246,            0.064368,            0.066457,            0.074357,            0.042486,            0.007635,            0.007635,            0.007635
                  45,            0.050581,            0.067574,            0.017294,             0.74028,             0.12005,             0.13859,            0.066114,            0.066376,            0.072641,            0.040846,             0.00758,             0.00758,             0.00758
                  46,            0.050372,            0.067554,            0.016753,             0.64367,               0.123,              0.1406,            0.072565,            0.065689,            0.071188,            0.041295,            0.007525,            0.007525,            0.007525
                  47,            0.049575,            0.066337,            0.017106,             0.66033,             0.12774,             0.13614,            0.074155,            0.066016,            0.072747,            0.042454,             0.00747,             0.00747,             0.00747
                  48,            0.050256,            0.066832,            0.017203,             0.59116,             0.14496,             0.14237,            0.071288,            0.065697,             0.07253,            0.040819,            0.007415,            0.007415,            0.007415
                  49,            0.049032,            0.066179,            0.017277,             0.72014,             0.11408,             0.13495,            0.071182,            0.065061,            0.073193,            0.041679,             0.00736,             0.00736,             0.00736
                  50,            0.049729,             0.06407,            0.016421,             0.79066,             0.10902,             0.12562,            0.066596,            0.065947,            0.075239,            0.041537,            0.007305,            0.007305,            0.007305
                  51,            0.049395,            0.065102,            0.016533,             0.75763,             0.10872,             0.14061,            0.073211,            0.065123,            0.071915,            0.040415,             0.00725,             0.00725,             0.00725
                  52,            0.049031,            0.065515,            0.016469,             0.42461,             0.15108,             0.14032,            0.071959,            0.066096,            0.074558,            0.041486,            0.007195,            0.007195,            0.007195
                  53,            0.048929,            0.066583,              0.0165,             0.49205,             0.14032,             0.13783,            0.070293,            0.065689,            0.073575,            0.040471,             0.00714,             0.00714,             0.00714
                  54,              0.0489,            0.067335,            0.016562,              0.7829,              0.1172,             0.14712,            0.078136,            0.064928,            0.074402,            0.041134,            0.007085,            0.007085,            0.007085
                  55,            0.048855,            0.062645,            0.016252,             0.56492,             0.13744,             0.14149,            0.070842,            0.065884,            0.073151,            0.040689,             0.00703,             0.00703,             0.00703
                  56,            0.048606,            0.063994,            0.016178,             0.73123,              0.1265,             0.14032,            0.074043,            0.066497,            0.072971,             0.04141,            0.006975,            0.006975,            0.006975
                  57,            0.048124,            0.065709,            0.016608,             0.62975,             0.12235,             0.13746,             0.07061,            0.066525,             0.07222,             0.04154,             0.00692,             0.00692,             0.00692
                  58,            0.048099,            0.066202,            0.015388,             0.57778,             0.12924,             0.13648,            0.075425,            0.066068,            0.073808,            0.040921,            0.006865,            0.006865,            0.006865
                  59,             0.04848,            0.063685,            0.016074,             0.55274,             0.15065,             0.14713,            0.073954,            0.066312,            0.074868,            0.042642,             0.00681,             0.00681,             0.00681
                  60,            0.047991,             0.06403,            0.015345,             0.51763,             0.14612,             0.14697,            0.080713,             0.06595,            0.073398,            0.040821,            0.006755,            0.006755,            0.006755
                  61,            0.047403,            0.063989,            0.015383,             0.60844,             0.12983,             0.14166,            0.073691,            0.065281,            0.076043,            0.040428,              0.0067,              0.0067,              0.0067
                  62,            0.047446,            0.061846,            0.015362,             0.56216,              0.1511,             0.14441,             0.07802,            0.065441,            0.075045,            0.040234,            0.006645,            0.006645,            0.006645
                  63,            0.047127,            0.063394,            0.015156,             0.58532,             0.13494,             0.14574,            0.075512,            0.065337,            0.074269,            0.040751,             0.00659,             0.00659,             0.00659
                  64,            0.047429,            0.062037,            0.015597,             0.80368,             0.10868,             0.13125,            0.066378,            0.066526,            0.075964,            0.040942,            0.006535,            0.006535,            0.006535
                  65,            0.046541,            0.063185,            0.015258,             0.70834,             0.12261,               0.141,            0.074001,            0.066514,            0.076246,            0.041755,             0.00648,             0.00648,             0.00648
                  66,             0.04698,            0.062977,            0.014684,             0.68744,             0.11817,             0.13206,            0.067925,            0.065892,            0.075324,            0.041995,            0.006425,            0.006425,            0.006425
                  67,            0.046985,            0.061118,            0.014917,             0.72287,             0.12041,             0.13345,            0.065066,            0.066818,            0.076726,            0.041424,             0.00637,             0.00637,             0.00637
                  68,            0.046964,            0.061358,            0.014801,             0.56075,             0.12259,             0.13428,            0.072343,             0.06562,            0.073866,            0.041365,            0.006315,            0.006315,            0.006315
                  69,            0.047324,            0.062926,            0.014948,             0.64136,             0.12277,             0.13859,            0.069151,             0.06643,            0.077558,            0.041223,             0.00626,             0.00626,             0.00626
                  70,            0.046932,             0.06297,            0.014325,             0.65559,             0.12687,             0.13816,            0.068619,            0.066236,            0.076542,            0.041242,            0.006205,            0.006205,            0.006205
                  71,            0.046418,            0.059245,            0.014669,             0.65667,             0.13024,             0.14126,            0.071921,            0.066345,            0.075551,            0.042473,             0.00615,             0.00615,             0.00615
                  72,            0.046454,            0.060485,            0.014208,             0.64225,             0.11895,             0.13155,            0.069667,            0.065889,            0.077753,            0.041849,            0.006095,            0.006095,            0.006095
                  73,            0.046227,            0.060501,            0.014477,              0.5866,             0.12644,              0.1311,            0.072527,            0.066161,            0.077628,            0.040903,             0.00604,             0.00604,             0.00604
                  74,            0.045955,            0.061927,            0.014493,             0.51287,             0.13173,             0.13035,            0.069401,            0.066163,            0.074981,            0.041144,            0.005985,            0.005985,            0.005985
                  75,            0.045911,            0.060982,            0.013932,             0.60728,             0.13947,             0.13093,            0.069055,            0.066349,            0.077681,            0.041829,             0.00593,             0.00593,             0.00593
                  76,            0.046068,             0.06034,            0.014232,             0.64889,              0.1141,             0.12697,            0.066199,            0.066187,            0.076856,            0.041298,            0.005875,            0.005875,            0.005875
                  77,            0.045263,            0.060236,            0.013643,             0.71315,             0.12016,             0.12735,            0.070074,            0.066221,            0.077184,            0.042116,             0.00582,             0.00582,             0.00582
                  78,            0.045631,            0.058805,            0.013612,             0.59728,             0.12535,              0.1285,            0.070025,            0.066643,            0.077349,            0.041896,            0.005765,            0.005765,            0.005765
                  79,            0.045567,            0.061791,            0.013872,             0.66215,             0.12303,             0.13044,             0.06497,            0.066337,            0.078236,            0.042072,             0.00571,             0.00571,             0.00571
                  80,              0.0455,            0.059718,             0.01379,             0.62065,             0.11861,             0.12757,            0.066271,            0.066217,            0.078148,            0.041926,            0.005655,            0.005655,            0.005655
                  81,            0.044907,            0.062313,            0.013542,             0.64197,             0.11309,             0.13129,             0.07193,            0.066641,            0.077542,            0.042001,              0.0056,              0.0056,              0.0056
                  82,            0.045014,            0.060863,            0.013518,             0.54899,              0.1299,              0.1342,            0.071473,            0.066884,            0.079091,            0.041641,            0.005545,            0.005545,            0.005545
                  83,            0.044745,            0.059461,            0.013339,             0.64484,             0.11253,             0.13365,             0.06991,            0.065925,            0.077354,            0.040839,             0.00549,             0.00549,             0.00549
                  84,            0.045189,            0.059385,            0.013492,             0.71594,             0.11905,             0.13043,            0.068056,             0.06672,            0.079204,            0.041114,            0.005435,            0.005435,            0.005435
                  85,            0.044667,            0.057607,            0.013227,             0.58978,              0.1257,             0.13427,            0.069188,            0.067078,            0.078202,             0.04194,             0.00538,             0.00538,             0.00538
                  86,            0.044467,             0.05819,            0.013452,             0.62824,              0.1196,             0.13206,            0.069706,            0.066312,            0.077948,            0.040007,            0.005325,            0.005325,            0.005325
                  87,            0.044495,            0.060054,            0.013019,             0.73408,             0.10919,             0.13294,            0.067076,            0.066567,            0.078011,            0.041179,             0.00527,             0.00527,             0.00527
                  88,            0.044584,            0.059036,            0.012902,             0.53753,             0.14946,              0.1329,            0.069665,            0.066338,            0.078781,            0.041253,            0.005215,            0.005215,            0.005215
                  89,            0.043742,            0.059515,            0.013349,             0.63377,             0.11949,             0.13064,            0.070499,            0.066197,            0.076733,            0.041529,             0.00516,             0.00516,             0.00516
                  90,            0.043538,            0.057744,            0.012872,             0.47282,              0.1419,              0.1339,            0.068329,            0.066517,            0.079341,            0.041212,            0.005105,            0.005105,            0.005105
                  91,            0.044199,            0.059114,            0.012477,             0.64882,             0.11722,              0.1285,            0.068806,            0.066381,            0.078318,            0.041202,             0.00505,             0.00505,             0.00505
                  92,            0.043934,            0.059831,            0.013103,             0.59919,             0.13144,             0.14272,            0.074391,            0.066888,            0.079643,            0.040809,            0.004995,            0.004995,            0.004995
                  93,            0.043178,             0.05836,            0.012909,              0.5454,             0.12654,             0.12808,            0.069155,            0.066886,            0.079046,            0.041955,             0.00494,             0.00494,             0.00494
                  94,            0.043646,            0.058459,            0.012634,             0.71759,             0.11468,             0.13968,            0.070123,             0.06699,            0.081362,            0.041985,            0.004885,            0.004885,            0.004885
                  95,            0.043396,            0.058959,             0.01246,              0.5962,             0.12093,             0.14307,            0.071363,            0.066716,            0.080082,            0.041292,             0.00483,             0.00483,             0.00483
                  96,            0.043112,            0.058459,            0.012771,             0.45367,              0.1511,             0.15628,            0.079276,            0.067236,            0.077624,            0.041205,            0.004775,            0.004775,            0.004775
                  97,            0.042986,            0.058276,            0.011865,             0.52239,             0.14026,             0.13605,            0.072202,            0.066101,            0.080314,              0.0415,             0.00472,             0.00472,             0.00472
                  98,            0.043455,            0.057752,            0.012188,             0.56368,             0.12678,             0.13218,            0.068672,            0.065894,            0.079577,            0.041379,            0.004665,            0.004665,            0.004665
                  99,            0.042957,            0.056907,            0.012627,             0.60125,              0.1335,              0.1397,            0.072693,            0.066766,            0.079759,            0.041691,             0.00461,             0.00461,             0.00461
                 100,            0.043007,            0.057404,            0.012467,             0.58883,             0.12622,             0.15259,            0.079053,            0.067287,            0.080627,            0.042039,            0.004555,            0.004555,            0.004555
                 101,            0.042431,            0.055993,            0.012141,             0.57437,             0.11636,             0.13029,            0.070672,            0.066597,            0.079675,             0.04224,              0.0045,              0.0045,              0.0045
                 102,            0.042458,            0.056702,            0.011857,              0.5273,             0.13658,              0.1359,            0.069665,            0.066581,            0.080099,            0.041797,            0.004445,            0.004445,            0.004445
                 103,            0.042432,            0.056319,            0.012206,             0.58861,             0.13329,             0.13432,            0.071893,            0.065895,            0.081326,            0.041963,             0.00439,             0.00439,             0.00439
                 104,            0.042131,            0.054825,            0.012065,             0.56057,             0.13451,             0.13711,            0.071232,            0.066655,            0.081809,            0.041696,            0.004335,            0.004335,            0.004335
                 105,              0.0427,             0.05693,            0.012318,             0.50499,             0.12312,             0.12968,            0.069206,            0.066617,            0.080611,            0.040613,             0.00428,             0.00428,             0.00428
                 106,            0.041952,            0.056126,            0.011962,             0.51589,             0.11764,             0.12734,             0.06882,            0.066977,            0.081253,            0.041893,            0.004225,            0.004225,            0.004225
                 107,            0.042138,            0.056788,            0.011642,             0.46618,             0.13386,             0.13456,            0.073059,            0.066483,            0.079643,            0.041364,             0.00417,             0.00417,             0.00417
                 108,            0.042198,            0.057118,            0.011521,             0.53163,              0.1316,             0.13336,            0.070188,            0.067318,            0.081965,            0.041871,            0.004115,            0.004115,            0.004115
                 109,             0.04187,            0.057259,              0.0118,             0.57521,             0.13065,               0.141,            0.073755,            0.066602,            0.080135,            0.042569,             0.00406,             0.00406,             0.00406
                 110,             0.04175,            0.057036,            0.011665,             0.50887,             0.13017,             0.15431,            0.077904,            0.066977,            0.081682,            0.041246,            0.004005,            0.004005,            0.004005
                 111,            0.041391,            0.055926,            0.011157,             0.57694,             0.12289,             0.13317,            0.067783,             0.06675,            0.083897,            0.042137,             0.00395,             0.00395,             0.00395
                 112,            0.041606,            0.057156,             0.01154,             0.51479,             0.13611,             0.13261,            0.073412,            0.066329,            0.082797,            0.041696,            0.003895,            0.003895,            0.003895
                 113,            0.041431,            0.056722,            0.011353,             0.49017,             0.13385,             0.14143,            0.073745,            0.066659,            0.081739,            0.041483,             0.00384,             0.00384,             0.00384
                 114,            0.041363,            0.055558,             0.01144,             0.40623,             0.13522,             0.14009,            0.074722,             0.06655,             0.08094,            0.041116,            0.003785,            0.003785,            0.003785
                 115,            0.041091,            0.055706,            0.011214,             0.59164,             0.11864,             0.13433,            0.071652,            0.066903,            0.082247,            0.042332,             0.00373,             0.00373,             0.00373
                 116,            0.041047,             0.05418,            0.011453,              0.5043,             0.14918,             0.14274,            0.074346,            0.066379,            0.081396,            0.041295,            0.003675,            0.003675,            0.003675
                 117,            0.040232,            0.054556,            0.010984,             0.55907,             0.13272,             0.14711,            0.075812,            0.066172,            0.081072,            0.042039,             0.00362,             0.00362,             0.00362
                 118,            0.040117,            0.053441,             0.01107,             0.63785,             0.11528,             0.13018,            0.070237,            0.066402,            0.082447,            0.042096,            0.003565,            0.003565,            0.003565
                 119,            0.040626,            0.055208,            0.010967,             0.60311,             0.12036,             0.14186,            0.075008,            0.066917,            0.084415,            0.042768,             0.00351,             0.00351,             0.00351
                 120,             0.04005,            0.054289,            0.010979,             0.45026,             0.13787,             0.14988,            0.076948,            0.066225,            0.081528,            0.043352,            0.003455,            0.003455,            0.003455
                 121,             0.04078,            0.054598,            0.011211,               0.579,              0.1329,             0.15313,            0.084334,             0.06661,            0.081982,            0.041407,              0.0034,              0.0034,              0.0034
                 122,            0.040475,            0.054914,            0.011024,             0.61297,             0.12208,             0.15167,            0.082513,            0.066211,            0.081749,            0.041664,            0.003345,            0.003345,            0.003345
                 123,            0.040521,            0.055066,            0.011309,             0.42901,             0.14099,             0.15612,            0.081092,            0.066092,            0.081655,            0.042585,             0.00329,             0.00329,             0.00329
                 124,            0.039918,            0.054155,            0.010483,             0.56895,             0.12506,             0.14064,            0.073751,            0.066499,            0.082872,            0.041503,            0.003235,            0.003235,            0.003235
                 125,            0.040488,            0.053179,            0.011208,             0.54788,             0.14019,             0.14106,            0.073661,             0.06669,            0.082958,            0.041364,             0.00318,             0.00318,             0.00318
                 126,            0.040298,            0.053145,            0.010923,             0.54976,             0.13304,              0.1635,            0.080308,            0.066622,            0.081965,            0.041484,            0.003125,            0.003125,            0.003125
                 127,            0.039423,            0.053713,             0.01051,             0.61018,             0.12644,             0.14085,            0.077536,            0.066366,             0.08222,            0.041191,             0.00307,             0.00307,             0.00307
                 128,            0.039679,            0.051943,            0.010859,             0.75922,             0.11173,             0.14011,             0.07534,            0.066678,             0.08254,            0.041533,            0.003015,            0.003015,            0.003015
                 129,            0.039544,             0.05437,            0.010593,             0.43887,             0.14089,             0.13793,            0.075377,            0.066675,            0.084082,            0.042253,             0.00296,             0.00296,             0.00296
                 130,            0.039633,             0.05403,            0.010438,             0.56136,             0.13145,             0.14109,            0.078994,            0.066883,            0.083814,            0.042266,            0.002905,            0.002905,            0.002905
                 131,            0.039209,            0.052129,            0.010846,             0.57911,             0.13214,             0.14353,            0.078889,             0.06649,            0.083011,            0.042347,             0.00285,             0.00285,             0.00285
                 132,            0.039537,            0.054384,            0.010733,             0.55838,             0.13354,             0.14559,            0.079413,            0.066921,            0.082936,             0.04243,            0.002795,            0.002795,            0.002795
                 133,            0.039192,            0.053598,            0.010226,             0.61782,              0.1288,             0.15045,            0.079972,            0.066919,             0.08348,            0.041731,             0.00274,             0.00274,             0.00274
                 134,            0.039117,            0.052497,            0.010566,             0.53067,             0.13896,             0.14424,            0.076312,            0.067114,            0.082413,            0.041941,            0.002685,            0.002685,            0.002685
                 135,            0.039117,            0.051935,            0.010369,             0.52744,             0.13808,             0.14288,            0.076867,            0.066665,            0.084266,            0.041917,             0.00263,             0.00263,             0.00263
                 136,            0.038919,            0.052686,            0.010136,             0.48779,             0.13143,             0.14082,            0.077647,            0.066378,            0.084065,            0.041554,            0.002575,            0.002575,            0.002575
                 137,            0.038739,            0.052746,            0.010172,             0.62326,             0.12198,             0.13898,            0.077488,            0.066625,            0.084088,            0.042157,             0.00252,             0.00252,             0.00252
                 138,            0.038823,            0.050202,            0.010217,             0.67952,             0.11629,             0.13482,            0.075661,             0.06651,            0.084983,            0.041727,            0.002465,            0.002465,            0.002465
                 139,            0.038604,            0.051735,            0.010159,             0.48108,             0.12685,             0.13707,            0.076527,            0.066731,            0.085286,            0.042075,             0.00241,             0.00241,             0.00241
                 140,            0.038253,            0.051451,            0.010123,             0.63096,             0.13159,             0.14214,            0.076754,            0.066464,             0.08493,            0.042544,            0.002355,            0.002355,            0.002355
                 141,            0.038297,            0.053307,            0.010103,             0.63637,             0.12947,             0.15271,             0.08048,            0.066906,            0.084298,            0.042405,              0.0023,              0.0023,              0.0023
                 142,            0.038853,            0.052729,            0.010488,             0.60522,             0.13152,              0.1426,            0.080311,             0.06666,            0.084473,            0.042377,            0.002245,            0.002245,            0.002245
                 143,            0.038593,            0.052651,            0.010096,             0.60637,             0.11689,             0.13191,            0.073407,            0.066668,            0.086039,            0.042768,             0.00219,             0.00219,             0.00219
                 144,            0.037966,            0.052631,           0.0098526,              0.6792,             0.12157,             0.13717,            0.076083,            0.066898,            0.086729,            0.042449,            0.002135,            0.002135,            0.002135
                 145,            0.038626,             0.05293,            0.010054,             0.64443,             0.12891,             0.15714,            0.079862,            0.066844,            0.084482,            0.042243,             0.00208,             0.00208,             0.00208
                 146,            0.038116,            0.052384,           0.0097793,             0.60626,             0.12529,             0.13484,             0.07283,             0.06665,            0.084358,            0.042903,            0.002025,            0.002025,            0.002025
                 147,            0.037624,            0.050979,           0.0096784,             0.55375,             0.13614,             0.15152,            0.079046,            0.066704,             0.08467,            0.043098,             0.00197,             0.00197,             0.00197
                 148,            0.037928,             0.05147,            0.010121,             0.70328,             0.12185,             0.15163,            0.076693,             0.06679,             0.08487,            0.043094,            0.001915,            0.001915,            0.001915
                 149,            0.037727,            0.052047,           0.0097632,             0.53625,             0.13336,             0.13518,            0.073021,            0.066694,            0.085176,            0.043529,             0.00186,             0.00186,             0.00186
                 150,            0.037453,            0.050473,           0.0097031,             0.57882,             0.12753,              0.1503,            0.079871,            0.067149,            0.086594,            0.042593,            0.001805,            0.001805,            0.001805
                 151,            0.037561,            0.050198,           0.0095809,             0.59039,             0.12848,             0.13338,            0.075061,            0.067049,            0.085801,            0.042904,             0.00175,             0.00175,             0.00175
                 152,            0.036981,            0.048785,            0.009543,             0.49903,             0.13123,             0.15692,            0.078251,            0.066608,            0.085293,            0.043348,            0.001695,            0.001695,            0.001695
                 153,            0.037146,            0.050356,           0.0096788,             0.63644,             0.12172,             0.15622,            0.079085,            0.067443,            0.083939,            0.042511,             0.00164,             0.00164,             0.00164
                 154,            0.037276,            0.050201,           0.0094356,             0.65954,              0.1225,             0.13563,             0.07498,            0.067035,            0.084133,            0.042461,            0.001585,            0.001585,            0.001585
                 155,            0.037085,            0.050595,           0.0089781,             0.63136,              0.1221,             0.15076,            0.079108,            0.066936,            0.086261,            0.042365,             0.00153,             0.00153,             0.00153
                 156,            0.036988,            0.049642,           0.0092913,             0.66368,             0.11921,             0.15372,            0.079088,            0.066719,            0.085074,            0.042325,            0.001475,            0.001475,            0.001475
                 157,            0.036963,             0.05037,            0.009466,             0.57598,             0.12705,             0.15738,            0.085724,            0.066739,            0.085535,            0.042405,             0.00142,             0.00142,             0.00142
                 158,            0.036835,            0.050724,           0.0091966,             0.53683,             0.13922,             0.15315,            0.077422,            0.066727,            0.085999,            0.042085,            0.001365,            0.001365,            0.001365
                 159,            0.036576,            0.050929,           0.0091954,             0.57928,             0.13584,             0.15459,            0.077621,            0.067144,             0.08609,              0.0423,             0.00131,             0.00131,             0.00131
                 160,            0.036688,            0.049323,           0.0094306,             0.60668,             0.13368,             0.14811,            0.080776,            0.066804,            0.085758,            0.042479,            0.001255,            0.001255,            0.001255
                 161,            0.036962,            0.049062,            0.009282,             0.53796,             0.13741,             0.15609,            0.082468,            0.066736,            0.085337,            0.042667,              0.0012,              0.0012,              0.0012
                 162,            0.036532,            0.049355,           0.0094699,             0.64836,             0.12129,             0.15373,            0.080154,            0.066887,            0.086154,            0.043115,            0.001145,            0.001145,            0.001145
                 163,            0.036576,            0.051481,           0.0095442,             0.60957,             0.12654,             0.15455,            0.084186,            0.066802,            0.086844,             0.04239,             0.00109,             0.00109,             0.00109
                 164,            0.035948,            0.048588,           0.0090881,             0.53107,             0.13067,             0.14401,            0.081321,            0.066699,            0.085284,            0.042962,            0.001035,            0.001035,            0.001035
                 165,            0.036839,            0.050452,           0.0093145,             0.55474,             0.12512,             0.14039,            0.077669,            0.067065,            0.085903,            0.042102,             0.00098,             0.00098,             0.00098
                 166,            0.036771,            0.050993,            0.009612,             0.60271,             0.12205,             0.15402,            0.080974,            0.066792,            0.086352,            0.042028,            0.000925,            0.000925,            0.000925
